addSellHigh-atr5_9                      : -0.008257270833075276
nCxlBuy-bsize0_4                        : -0.008249616510165961
ask4-asize5_9                           : -0.008239223898417568
log-addSellLow-tradeSellTurnover        : -0.008228003507291942
log-tradeSellTurnover-addSellLow        : 0.008228003507291942
log-cxlSellQty-ask19                    : 0.008221783984568043
log-ask19-cxlSellQty                    : -0.008221783984568043
addSellQty-asize0                       : 0.00822087786815158
sellVwad-atr5_9                         : -0.008216470813515347
nCxlBuy-btr0_4                          : -0.008213608485392668
cxlBuyQty-atr10_19                      : -0.008198417142447031
addBuyHigh-atr5_9                       : -0.00818874619367936
log-nCxlSell-nCxlBuy                    : 0.00818659611173094
log-nCxlBuy-nCxlSell                    : -0.00818659611173094
tradeBuyTurnover-bid4                   : 0.00816772105198549
cxlSellTurnover-addBuyLow               : 0.008166099697886856
tradeSellHigh-atr5_9                    : -0.008164343539821841
bsize5_9-asize0_4                       : 0.008160528305570904
tradeSellLow-atr5_9                     : -0.00815950990478794
log-addBuyTurnover-tradeSellTurnover    : 0.008151494076078153
log-tradeSellTurnover-addBuyTurnover    : -0.008151494076078151
cxlBuyHigh-atr5_9                       : -0.008147789997147969
cxlSellHigh-nTradeBuy                   : -0.008143192037777153
cxlSellLow-atr5_9                       : -0.008142921731723013
btr5_9-atr0_4                           : 0.008139057298067149
log-nTradeSell-asize0_4                 : 0.008131719064244654
log-asize0_4-nTradeSell                 : -0.00813171906424465
log-tradeSellQty-btr10_19               : 0.008127224562556767
log-btr10_19-tradeSellQty               : -0.008127224562556766
tradeBuyTurnover-atr10_19               : -0.008123336308590738
log-sellVwad-addBuyHigh                 : -0.008122935726679293
log-addBuyHigh-sellVwad                 : 0.00812293572667929
tradeBuyTurnover-nTradeBuy              : 0.008115226502261624
nAddSell-bid19                          : 0.008109747549784366
log-bid9-ask4                           : -0.00810607186687565
log-ask4-bid9                           : 0.008106071866875647
nTradeBuy-bid4                          : 0.008105303418763496
log-cxlSellTurnover-tradeBuyTurnover    : -0.008101997142320913
log-tradeBuyTurnover-cxlSellTurnover    : 0.008101997142320912
log-bid4-addBuyHigh                     : -0.0080995923857946
log-addBuyHigh-bid4                     : 0.008099592385794597
atr10_19-nAddBuy                        : -0.008095276443757063
log-atr10_19-tradeBuyHigh               : -0.00809413184188548
log-tradeBuyHigh-atr10_19               : 0.008094131841885479
bid0-ask4                               : -0.008092752607063325
log-btr0_4-bsize0                       : -0.008090363958682265
log-bsize0-btr0_4                       : 0.008090363958682265
ask9-bid19                              : 0.00807961159249396
log-atr10_19-tradeBuyLow                : -0.008076836412381912
log-tradeBuyLow-atr10_19                : 0.008076836412381912
log-cxlSellQty-addSellTurnover          : 0.008075158794320561
log-addSellTurnover-cxlSellQty          : -0.00807515879432056
tradeBuyHigh-atr5_9                     : -0.008074689356559854
addSellTurnover-ask4                    : 0.00807366187554133
tradeBuyLow-atr5_9                      : -0.008070338777435647
log-nAddSell-bsize0                     : -0.008067942360291992
log-bsize0-nAddSell                     : 0.008067942360291992
log-btr0_4-btr10_19                     : 0.008055850332964824
log-btr10_19-btr0_4                     : -0.008055850332964822
cxlSellHigh-atr5_9                      : -0.008049827126750841
btr10_19-nTradeBuy                      : -0.00804918962327661
log-cxlBuyTurnover-cxlSellQty           : -0.008044407326527106
log-cxlSellQty-cxlBuyTurnover           : 0.008044407326527106
atr10_19-bsize0                         : -0.008041404937554704
bid19-ask4                              : -0.008039250119353678
addBuyHigh-bid19                        : 0.008031022680657732
cxlBuyLow-atr5_9                        : -0.008030663704354927
addSellLow-addSellHigh                  : -0.008030358107683138
log-btr5_9-addSellLow                   : 0.00802055713904886
log-addSellLow-btr5_9                   : -0.00802055713904886
tradeBuyQty-asize10_19                  : -0.008007663691604912
atr0_4-nTradeBuy                        : -0.007996611230575578
sellVwad-asize5_9                       : -0.00799281788573879
log-bsize5_9-addSellLow                 : 0.00799122371307633
log-addSellLow-bsize5_9                 : -0.00799122371307633
cxlSellTurnover-atr10_19                : -0.007990747655843738
log-bsize0-addBuyHigh                   : 0.007986209283383512
log-addBuyHigh-bsize0                   : -0.007986209283383512
log-addBuyQty-tradeSellQty              : 0.007984043690770999
log-tradeSellQty-addBuyQty              : -0.007984043690770997
log-ask4-bid19                          : 0.007959128861867696
log-bid19-ask4                          : -0.007959128861867693
sellVwad-bsize0_4                       : -0.007944448339047306
cxlBuyTurnover-asize5_9                 : -0.007938395071347783
nTradeBuy-tradeSellHigh                 : 0.007933746830811461
log-bsize10_19-bsize0_4                 : -0.007926068035614194
log-bsize0_4-bsize10_19                 : 0.007926068035614192
addSellLow-atr10_19                     : -0.00792544811485049
log-tradeSellQty-addSellTurnover        : 0.00792301423502619
log-addSellTurnover-tradeSellQty        : -0.00792301423502619
cxlSellQty-btr0_4                       : 0.007906357497540269
log-bsize10_19-atr0_4                   : 0.007901904162744397
log-atr0_4-bsize10_19                   : -0.007901904162744397
nTradeSell-cxlBuyLow                    : 0.007901759533864199
log-asize5_9-addSellQty                 : -0.007900702892247475
log-addSellQty-asize5_9                 : 0.007900702892247475
tradeBuyTurnover-cxlBuyHigh             : 0.007897950444965494
nTradeBuy-tradeSellLow                  : 0.007897896484669294
atr5_9-nTradeBuy                        : -0.007895787828136127
nCxlSell-atr10_19                       : -0.007892024655390436
log-atr10_19-addSellTurnover            : -0.007891717220919603
log-addSellTurnover-atr10_19            : 0.007891717220919603
log-atr0_4-cxlSellTurnover              : -0.007887372805516584
log-cxlSellTurnover-atr0_4              : 0.007887372805516582
log-low-buyVwad                         : -0.007879421279872954
log-buyVwad-low                         : 0.00787942127987295
log-buyVwad-cxlSellLow                  : 0.007878617878360628
log-cxlSellLow-buyVwad                  : -0.007878617878360627
log-buyVwad-lastpx                      : 0.007875621414476324
log-lastpx-buyVwad                      : -0.007875621414476324
nTradeBuy-cxlBuyHigh                    : 0.007872890857627489
log-buyVwad-high                        : 0.007866425625987076
log-high-buyVwad                        : -0.007866425625987076
log-open-buyVwad                        : -0.007865003959768527
log-buyVwad-open                        : 0.007865003959768526
addSellQty-nTradeBuy                    : -0.00785877387722048
log-tradeSellQty-cxlBuyHigh             : 0.007856623685129998
log-cxlBuyHigh-tradeSellQty             : -0.007856623685129998
log-buyVwad-cxlBuyHigh                  : 0.007850855309185134
log-cxlBuyHigh-buyVwad                  : -0.007850855309185134
log-addSellHigh-addSellLow              : 0.007846538552407297
log-addSellLow-addSellHigh              : -0.007846538552407292
asize0_4-atr10_19                       : -0.007845904110238782
cxlSellQty-addBuyLow                    : 0.007842555673354538
bid0-nTradeBuy                          : -0.007837759420943608
midpx-nTradeBuy                         : -0.007836825477578389
ask0-nTradeBuy                          : -0.00783588953322304
log-bsize0_4-tradeBuyTurnover           : -0.007833712564111028
log-tradeBuyTurnover-bsize0_4           : 0.007833712564111028
nAddSell-bid9                           : 0.007832176349948754
log-addSellLow-tradeSellHigh            : -0.007831507608878583
log-tradeSellHigh-addSellLow            : 0.007831507608878583
tradeBuyQty-btr5_9                      : 0.007831025880641525
bid4-nTradeBuy                          : -0.007828013627666577
bid9-nTradeBuy                          : -0.007827363020063845
log-cxlSellLow-tradeSellQty             : -0.00782565879960586
log-tradeSellQty-cxlSellLow             : 0.00782565879960586
log-cxlSellQty-addBuyHigh               : 0.007819606317731988
log-addBuyHigh-cxlSellQty               : -0.007819606317731986
addBuyHigh-bid4                         : 0.007818798850748957
log-buyVwad-cxlBuyLow                   : 0.00781829580056609
log-cxlBuyLow-buyVwad                   : -0.00781829580056609
bid19-nTradeBuy                         : -0.00781721983264594
ask4-nTradeBuy                          : -0.007812981233129073
log-tradeSellLow-addSellLow             : 0.007808797752138602
log-addSellLow-tradeSellLow             : -0.007808797752138602
log-bid19-buyVwad                       : -0.007808696855338673
log-buyVwad-bid19                       : 0.007808696855338671
log-sellVwad-btr10_19                   : -0.007805767162286899
log-btr10_19-sellVwad                   : 0.007805767162286896
bsize0-btr0_4                           : 0.007799826528618662
ask9-nTradeBuy                          : -0.007797901635090156
tradeSellTurnover-ask4                  : 0.007792412005970297
log-addBuyHigh-bid0                     : 0.007792365727437892
log-bid0-addBuyHigh                     : -0.007792365727437891
ask9-ask19                              : -0.00779100476445802
log-addBuyHigh-midpx                    : 0.007785806660455805
log-midpx-addBuyHigh                    : -0.007785806660455805
log-cxlBuyLow-tradeSellQty              : -0.007782770385133182
log-tradeSellQty-cxlBuyLow              : 0.00778277038513318
log-ask0-addBuyHigh                     : -0.0077792438169276895
log-addBuyHigh-ask0                     : 0.007779243816927689
log-bid9-buyVwad                        : -0.007777761649991863
log-buyVwad-bid9                        : 0.007777761649991862
ask19-nTradeBuy                         : -0.007766572511532496
log-bsize10_19-asize0                   : 0.007759714225204665
log-asize0-bsize10_19                   : -0.007759714225204664
nCxlSell-asize0                         : 0.007750767656457203
tradeBuyQty-nCxlSell                    : 0.007748883429699192
log-addBuyTurnover-bsize5_9             : 0.007746133684685439
log-bsize5_9-addBuyTurnover             : -0.007746133684685439
log-sellVwad-addBuyLow                  : -0.007740919446160165
log-addBuyLow-sellVwad                  : 0.007740919446160165
cxlBuyTurnover-atr5_9                   : -0.007740736297227178
tradeSellLow-ask19                      : -0.0077370023893375125
log-addSellHigh-ask19                   : -0.007733494854925946
log-ask19-addSellHigh                   : 0.007733494854925944
log-addSellQty-nAddSell                 : 0.007728913857619365
log-nAddSell-addSellQty                 : -0.007728913857619363
log-btr10_19-buyVwad                    : -0.0077284594896103
log-buyVwad-btr10_19                    : 0.007728459489610299
tradeSellHigh-ask19                     : -0.007728242050824954
log-bid4-buyVwad                        : -0.0077261706951847415
log-buyVwad-bid4                        : 0.007726170695184741
log-tradeSellQty-asize0_4               : 0.0077231479547779985
log-asize0_4-tradeSellQty               : -0.007723147954777997
tradeSellTurnover-btr5_9                : 0.007718326323467162
cxlBuyTurnover-bsize0_4                 : -0.007717235115831396
log-tradeBuyQty-addBuyTurnover          : 0.007712874240470709
log-addBuyTurnover-tradeBuyQty          : -0.007712874240470708
log-cxlSellQty-nCxlBuy                  : 0.0077054821032739975
log-nCxlBuy-cxlSellQty                  : -0.007705482103273996
nCxlBuy-atr5_9                          : -0.007703365682751315
nTradeSell-asize0                       : 0.007695037788917355
log-buyVwad-bid0                        : 0.007689438457551871
log-bid0-buyVwad                        : -0.00768943845755187
log-buyVwad-midpx                       : 0.007688975853820513
log-midpx-buyVwad                       : -0.00768897585382051
log-buyVwad-ask0                        : 0.007688513570849637
log-ask0-buyVwad                        : -0.007688513570849637
log-cxlSellHigh-buyVwad                 : -0.007686667177534365
log-buyVwad-cxlSellHigh                 : 0.007686667177534365
tradeBuyTurnover-tradeSellHigh          : 0.007684653258242081
nTradeBuy-ask0                          : 0.0076725513591690865
nTradeBuy-midpx                         : 0.00767073990496244
nTradeBuy-bid0                          : 0.0076689270918084045
tradeBuyTurnover-tradeSellLow           : 0.007667753034180317
log-low-tradeSellQty                    : -0.007658963004926422
log-tradeSellQty-low                    : 0.007658963004926422
log-tradeSellQty-lastpx                 : 0.007656272472555208
log-lastpx-tradeSellQty                 : -0.007656272472555206
log-ask4-buyVwad                        : -0.007654141263177867
log-buyVwad-ask4                        : 0.007654141263177866
nTradeBuy-lastpx                        : 0.0076529923712006015
tradeSellQty-bsize5_9                   : 0.007651371752919522
log-nAddSell-addSellLow                 : 0.007648484249255164
log-addSellLow-nAddSell                 : -0.007648484249255161
log-tradeSellQty-high                   : 0.00764694248428873
log-high-tradeSellQty                   : -0.007646942484288728
log-tradeSellQty-cxlSellHigh            : 0.0076469285815559404
log-cxlSellHigh-tradeSellQty            : -0.007646928581555939
log-addBuyLow-bsize0                    : -0.007646861854920762
log-bsize0-addBuyLow                    : 0.007646861854920762
log-tradeSellQty-open                   : 0.007643473760061029
log-open-tradeSellQty                   : -0.007643473760061028
nTradeBuy-high                          : 0.007622164728482526
log-tradeSellQty-bid19                  : 0.00761888906566378
log-bid19-tradeSellQty                  : -0.007618889065663777
nAddSell-btr5_9                         : 0.007613758973049985
addBuyTurnover-bid19                    : 0.007608629948491424
tradeSellQty-asize10_19                 : -0.007600813107947794
log-addSellTurnover-addSellLow          : 0.0075960741131993895
log-addSellLow-addSellTurnover          : -0.0075960741131993895
cxlSellHigh-cxlSellLow                  : 0.007590999805363852
log-bid9-tradeSellQty                   : -0.007583290714879907
log-tradeSellQty-bid9                   : 0.0075832907148799065
nTradeBuy-low                           : 0.007581757745754601
atr0_4-atr10_19                         : -0.007580747137975117
addSellQty-bsize5_9                     : 0.0075738322088873215
log-ask9-buyVwad                        : -0.007566992923634986
log-buyVwad-ask9                        : 0.007566992923634986
tradeSellTurnover-atr10_19              : -0.0075665473065312586
nTradeSell-nTradeBuy                    : -0.007564727935532983
log-open-sellVwad                       : 0.007553838432921271
log-sellVwad-open                       : -0.007553838432921271
log-sellVwad-high                       : -0.00755246583709216
log-high-sellVwad                       : 0.007552465837092158
buyVwad-addSellLow                      : 0.007547500739060562
log-lastpx-sellVwad                     : 0.007543441620364039
log-sellVwad-lastpx                     : -0.007543441620364038
log-cxlSellQty-cxlBuyQty                : 0.007541850840077448
log-cxlBuyQty-cxlSellQty                : -0.007541850840077448
log-low-sellVwad                        : 0.007539548897188703
log-sellVwad-low                        : -0.007539548897188701
asize10_19-bsize0                       : -0.007539324586612585
nTradeBuy-open                          : 0.0075359855859682846
log-addBuyHigh-atr10_19                 : 0.007533438447066393
log-atr10_19-addBuyHigh                 : -0.007533438447066392
bid9-ask4                               : -0.007532004542803013
log-tradeSellQty-bid4                   : 0.007524554596955933
log-bid4-tradeSellQty                   : -0.007524554596955929
log-asize10_19-cxlSellTurnover          : -0.007522009972370332
log-cxlSellTurnover-asize10_19          : 0.0075220099723703315
ask4-atr5_9                             : -0.007519766796033632
asize0_4-asize10_19                     : -0.007513675101597469
nTradeBuy-tradeBuyHigh                  : 0.007509257526625137
log-cxlSellLow-cxlSellTurnover          : -0.00750885445329282
log-cxlSellTurnover-cxlSellLow          : 0.007508854453292818
log-cxlSellHigh-sellVwad                : 0.0074995905198074
log-sellVwad-cxlSellHigh                : -0.007499590519807399
log-tradeSellQty-bid0                   : 0.007482924676848262
log-bid0-tradeSellQty                   : -0.007482924676848262
log-tradeSellQty-midpx                  : 0.007482454291411285
log-midpx-tradeSellQty                  : -0.0074824542914112835
log-ask0-tradeSellQty                   : -0.007481984166522703
log-tradeSellQty-ask0                   : 0.0074819841665227016
cxlSellQty-asize10_19                   : -0.007481037482890907
log-ask19-buyVwad                       : -0.0074784674321663105
log-buyVwad-ask19                       : 0.0074784674321663105
nTradeBuy-tradeBuyLow                   : 0.007473683237328811
cxlBuyTurnover-bsize0                   : -0.007472967850477475
nTradeBuy-addBuyHigh                    : 0.007470950615880059
cxlBuyQty-addBuyLow                     : -0.007467994213072197
log-cxlSellQty-tradeBuyLow              : 0.007459521678276856
log-tradeBuyLow-cxlSellQty              : -0.007459521678276852
log-cxlSellQty-tradeBuyHigh             : 0.007447608450914234
log-tradeBuyHigh-cxlSellQty             : -0.007447608450914234
addSellQty-atr10_19                     : -0.007444897794271358
addSellLow-asize5_9                     : -0.00744355761377054
log-tradeSellQty-ask4                   : 0.007442382380635885
log-ask4-tradeSellQty                   : -0.007442382380635885
log-asize0-cxlSellTurnover              : -0.007440038030936855
log-cxlSellTurnover-asize0              : 0.007440038030936855
cxlBuyQty-asize5_9                      : -0.007434924173207561
ask4-bid9                               : 0.00740812289553449
log-sellVwad-ask19                      : -0.007404250599877968
log-ask19-sellVwad                      : 0.007404250599877966
bsize0_4-asize0                         : 0.007393830819596456
nCxlSell-nAddBuy                        : -0.007392509159696768
log-tradeBuyLow-bsize0                  : -0.007391136100951647
log-bsize0-tradeBuyLow                  : 0.007391136100951646
tradeBuyTurnover-ask0                   : 0.007387562069082612
tradeBuyTurnover-lastpx                 : 0.00738628443375132
tradeBuyTurnover-midpx                  : 0.007385589196723069
addSellTurnover-btr5_9                  : 0.0073851379666957885
tradeBuyTurnover-bid0                   : 0.007383613987136899
log-tradeBuyHigh-bsize0                 : -0.007378035340357452
log-bsize0-tradeBuyHigh                 : 0.00737803534035745
log-addBuyHigh-ask4                     : 0.007377676927824971
log-ask4-addBuyHigh                     : -0.00737767692782497
addSellLow-btr0_4                       : -0.007372637015985159
log-cxlSellTurnover-cxlSellHigh         : 0.007363824796650445
log-cxlSellHigh-cxlSellTurnover         : -0.0073638247966504415
log-sellVwad-cxlBuyLow                  : -0.00736288284696284
log-cxlBuyLow-sellVwad                  : 0.0073628828469628396
log-cxlBuyTurnover-nTradeSell           : -0.00735971820371228
log-nTradeSell-cxlBuyTurnover           : 0.007359718203712279
log-addBuyLow-nTradeSell                : -0.007358360370595205
log-nTradeSell-addBuyLow                : 0.007358360370595205
addSellLow-bid19                        : -0.007356980305885126
nTradeBuy-addSellHigh                   : 0.007356387370592735
log-addBuyQty-tradeBuyQty               : -0.007348557637103124
log-tradeBuyQty-addBuyQty               : 0.007348557637103123
nAddBuy-addBuyQty                       : -0.007348225828612669
log-tradeSellQty-ask9                   : 0.007342203970829266
log-ask9-tradeSellQty                   : -0.007342203970829266
tradeBuyTurnover-tradeBuyHigh           : 0.00734084705407387
tradeBuyTurnover-high                   : 0.007340317790536716
nTradeBuy-addBuyQty                     : -0.007334404648850395
addBuyHigh-addBuyTurnover               : -0.007328086563741352
log-sellVwad-cxlSellLow                 : -0.00732804218419281
log-cxlSellLow-sellVwad                 : 0.007328042184192809
addBuyLow-addBuyTurnover                : -0.007327556940283968
log-nTradeSell-nTradeBuy                : -0.0073271266137672104
log-nTradeBuy-nTradeSell                : 0.007327126613767209
tradeBuyTurnover-tradeBuyLow            : 0.0073266611325997245
tradeBuyTurnover-low                    : 0.007322128830809735
addBuyTurnover-asize5_9                 : -0.007321351907020732
tradeBuyHigh-bid19                      : 0.007319180959086771
log-sellVwad-cxlBuyHigh                 : -0.007318366693305122
log-cxlBuyHigh-sellVwad                 : 0.007318366693305121
nAddBuy-addBuyTurnover                  : -0.007313646206274651
log-sellVwad-ask9                       : -0.007311262812582403
log-ask9-sellVwad                       : 0.007311262812582403
addBuyHigh-addBuyQty                    : -0.007306547144480593
nTradeBuy-addBuyTurnover                : -0.007305694445716736
log-nCxlBuy-bsize0                      : -0.007298244861085711
log-bsize0-nCxlBuy                      : 0.0072982448610857086
log-asize0_4-nCxlSell                   : -0.0072953134732946425
log-nCxlSell-asize0_4                   : 0.007295313473294642
log-bsize5_9-nTradeBuy                  : -0.007294089578919335
log-nTradeBuy-bsize5_9                  : 0.007294089578919332
sellVwad-ask19                          : -0.007292471851766732
log-ask4-bid4                           : 0.00729041524959428
log-bid4-ask4                           : -0.007290415249594279
log-tradeSellTurnover-atr5_9            : 0.007280151796065672
log-atr5_9-tradeSellTurnover            : -0.007280151796065669
addBuyLow-addBuyQty                     : -0.007274252564560645
log-tradeBuyHigh-tradeSellLow           : 0.007265026810397656
log-tradeSellLow-tradeBuyHigh           : -0.007265026810397656
tradeBuyTurnover-open                   : 0.007260397027678382
tradeSellTurnover-cxlBuyLow             : 0.007254242200450907
nAddSell-bid4                           : 0.007253994396341122
bsize10_19-atr0_4                       : 0.0072486147987781855
log-ask19-tradeSellQty                  : -0.007241116989123556
log-tradeSellQty-ask19                  : 0.007241116989123556
tradeBuyQty-addBuyQty                   : 0.007241113217755801
tradeBuyHigh-bid9                       : 0.0072383169869869686
tradeSellTurnover-nTradeBuy             : -0.007227902021456445
log-ask4-sellVwad                       : 0.007222364431987321
log-sellVwad-ask4                       : -0.00722236443198732
addBuyTurnover-addSellLow               : 0.007219151786069689
tradeBuyTurnover-addBuyHigh             : 0.007219147972565445
log-btr5_9-asize0                       : 0.007211558413123666
log-asize0-btr5_9                       : -0.007211558413123666
log-tradeBuyHigh-tradeSellHigh          : 0.007208997375889346
log-tradeSellHigh-tradeBuyHigh          : -0.007208997375889344
log-tradeSellLow-tradeBuyLow            : -0.007205110652961424
log-tradeBuyLow-tradeSellLow            : 0.007205110652961424
tradeBuyHigh-addBuyQty                  : -0.007205056023387101
tradeBuyLow-addBuyQty                   : -0.007204973770917141
log-btr5_9-cxlSellQty                   : -0.007204635666326688
log-cxlSellQty-btr5_9                   : 0.007204635666326685
log-addSellQty-addSellHigh              : 0.007195558085784664
log-addSellHigh-addSellQty              : -0.0071955580857846636
nAddBuy-ask4                            : 0.007194163411236411
log-sellVwad-ask0                       : -0.007185965826264254
log-ask0-sellVwad                       : 0.007185965826264253
log-midpx-sellVwad                      : 0.007185266877295773
log-sellVwad-midpx                      : -0.007185266877295773
log-sellVwad-bid0                       : -0.007184567403898102
log-bid0-sellVwad                       : 0.0071845674038981
addBuyTurnover-bid9                     : 0.007171965236525355
addBuyQty-atr10_19                      : -0.0071644357067030045
nTradeBuy-cxlSellHigh                   : 0.00715611393545634
log-asize5_9-bsize10_19                 : -0.007150861546874049
log-bsize10_19-asize5_9                 : 0.007150861546874048
log-tradeBuyLow-tradeSellHigh           : 0.007148985705440889
log-tradeSellHigh-tradeBuyLow           : -0.007148985705440888
log-sellVwad-bid4                       : -0.007141488332467591
log-bid4-sellVwad                       : 0.00714148833246759
addSellLow-atr5_9                       : -0.007139082945476444
asize0_4-asize5_9                       : -0.007126720085542686
nTradeBuy-btr5_9                        : 0.007125841955889609
tradeBuyLow-bid19                       : 0.0071190743001802665
tradeBuyTurnover-nCxlSell               : 0.007113138031165404
log-addSellHigh-cxlSellTurnover         : -0.007111766591060857
log-cxlSellTurnover-addSellHigh         : 0.007111766591060855
cxlSellTurnover-nCxlBuy                 : 0.007103482116755435
nAddSell-asize5_9                       : -0.0071019412916832276
nAddBuy-asize5_9                        : -0.007100547448334542
log-sellVwad-bid9                       : -0.007082975172736692
log-bid9-sellVwad                       : 0.007082975172736692
tradeBuyQty-bsize10_19                  : 0.00708269423076398
log-asize0_4-atr10_19                   : 0.007075931931021456
log-atr10_19-asize0_4                   : -0.007075931931021453
log-buyVwad-addBuyHigh                  : 0.007068390681182471
log-addBuyHigh-buyVwad                  : -0.007068390681182469
log-tradeSellLow-cxlSellTurnover        : -0.00706185066736277
log-cxlSellTurnover-tradeSellLow        : 0.007061850667362767
addSellTurnover-asize5_9                : -0.007059207948789328
addBuyQty-addSellLow                    : 0.007054664330480306
log-btr5_9-nTradeSell                   : -0.007054558770618765
log-nTradeSell-btr5_9                   : 0.007054558770618765
asize0-btr0_4                           : -0.007053239050369793
tradeBuyTurnover-btr10_19               : 0.007052568966384825
log-cxlSellTurnover-tradeSellHigh       : 0.007052013344127173
log-tradeSellHigh-cxlSellTurnover       : -0.007052013344127171
ask4-bid4                               : 0.00704682289337296
nAddBuy-cxlBuyLow                       : 0.007045431717261537
tradeBuyTurnover-cxlSellHigh            : 0.007042522111978761
log-bid19-sellVwad                      : 0.00704196057137976
log-sellVwad-bid19                      : -0.00704196057137976
bsize10_19-nTradeBuy                    : -0.007041278599040579
addSellTurnover-nAddSell                : 0.007041243691598426
log-cxlSellQty-tradeBuyTurnover         : -0.007039590971872512
log-tradeBuyTurnover-cxlSellQty         : 0.0070395909718725105
addBuyTurnover-addSellQty               : 0.00702972554102037
tradeBuyLow-bid9                        : 0.0070282262410293365
log-atr5_9-nCxlBuy                      : -0.007026710541620663
log-nCxlBuy-atr5_9                      : 0.007026710541620661
log-cxlBuyTurnover-tradeSellQty         : -0.007026148011155033
log-tradeSellQty-cxlBuyTurnover         : 0.00702614801115503
addBuyTurnover-addSellTurnover          : 0.007013165625061311
log-addSellHigh-btr0_4                  : -0.007011362132669305
log-btr0_4-addSellHigh                  : 0.007011362132669303
log-nAddBuy-tradeBuyTurnover            : -0.00700697886695561
log-tradeBuyTurnover-nAddBuy            : 0.007006978866955609
buyVwad-atr0_4                          : 0.007002562050462644
atr0_4-atr5_9                           : -0.007001506118767379
nTradeSell-atr10_19                     : -0.006992782166247924
tradeBuyTurnover-addSellHigh            : 0.006991819407031506
log-addSellQty-tradeSellLow             : 0.006981085375514814
log-tradeSellLow-addSellQty             : -0.0069810853755148125
log-bsize10_19-addSellLow               : 0.006968535411069792
log-addSellLow-bsize10_19               : -0.006968535411069792
log-bsize10_19-cxlSellQty               : -0.006967643324587599
log-cxlSellQty-bsize10_19               : 0.006967643324587598
log-tradeSellHigh-addSellQty            : -0.006967272818187694
log-addSellQty-tradeSellHigh            : 0.006967272818187691
log-ask9-addSellHigh                    : 0.0069664824610104524
log-addSellHigh-ask9                    : -0.0069664824610104524
log-addSellTurnover-addSellQty          : -0.006959930778281359
log-addSellQty-addSellTurnover          : 0.0069599307782813565
bid4-ask4                               : -0.006947802900555917
log-addBuyLow-cxlSellQty                : -0.006943312186241522
log-cxlSellQty-addBuyLow                : 0.006943312186241519
log-sellVwad-tradeSellHigh              : -0.006921734468760345
log-tradeSellHigh-sellVwad              : 0.006921734468760344
tradeBuyTurnover-cxlSellLow             : 0.006918217494205207
nTradeSell-btr0_4                       : 0.006916589263636297
log-addBuyLow-atr10_19                  : 0.006912977439660329
log-atr10_19-addBuyLow                  : -0.006912977439660329
log-tradeSellLow-sellVwad               : 0.0069111374254090495
log-sellVwad-tradeSellLow               : -0.006911137425409049
addSellTurnover-cxlBuyLow               : 0.006892422290676007
tradeBuyQty-asize0                      : 0.006888933591683191
log-btr5_9-bsize0_4                     : -0.006884888875200717
log-bsize0_4-btr5_9                     : 0.006884888875200716
btr10_19-asize5_9                       : -0.006869522133610023
atr5_9-bsize0                           : -0.006850977730508994
nAddSell-ask0                           : 0.006850273758669493
log-addBuyLow-buyVwad                   : -0.0068500095861687114
log-buyVwad-addBuyLow                   : 0.00685000958616871
nAddSell-midpx                          : 0.006848623758335748
nAddSell-bid0                           : 0.006846974637090169
log-addSellQty-btr10_19                 : 0.006839857685358023
log-btr10_19-addSellQty                 : -0.006839857685358023
nAddSell-lastpx                         : 0.006814949625688873
tradeBuyHigh-tradeBuyQty                : -0.0068146523039904466
nTradeSell-addSellQty                   : 0.0068142938271632345
tradeBuyLow-tradeBuyQty                 : -0.006814282479531185
sellVwad-ask9                           : -0.006808174549149914
cxlBuyTurnover-ask4                     : -0.006804395164230982
nAddSell-tradeSellLow                   : 0.006803207447186595
log-asize0_4-sellVwad                   : 0.006802134912902076
log-sellVwad-asize0_4                   : -0.006802134912902074
addSellLow-addSellTurnover              : 0.006799597698340815
addSellHigh-addSellTurnover             : 0.006799207689719378
nAddSell-low                            : 0.006794244102842577
bsize5_9-asize0                         : 0.006789123690165924
nAddSell-addSellTurnover                : 0.006787868800569332
log-buyVwad-nAddSell                    : 0.0067864587345197475
log-nAddSell-buyVwad                    : -0.006786458734519746
log-tradeSellQty-addBuyHigh             : 0.006785169291106853
log-addBuyHigh-tradeSellQty             : -0.006785169291106851
sellVwad-addSellLow                     : -0.006776233434291863
nCxlSell-ask19                          : 0.006776025304423516
tradeBuyHigh-low                        : 0.006775853319721075
nAddSell-tradeSellHigh                  : 0.006773892292302234
nAddSell-high                           : 0.006770637402022215
atr10_19-nCxlSell                       : -0.0067657278935411335
log-addSellHigh-bsize0_4                : -0.006758619867843142
log-bsize0_4-addSellHigh                : 0.0067586198678431415
cxlBuyHigh-ask19                        : -0.0067544755837409525
log-open-addSellHigh                    : 0.006748062698888579
log-addSellHigh-open                    : -0.006748062698888577
cxlSellTurnover-nAddSell                : 0.0067473371511397665
log-atr5_9-nAddSell                     : -0.006746970122449517
log-nAddSell-atr5_9                     : 0.006746970122449516
nTradeSell-addSellTurnover              : 0.00674653556742289
log-asize0_4-addSellQty                 : -0.006740940869158296
log-addSellQty-asize0_4                 : 0.006740940869158295
nAddSell-open                           : 0.006732668217920898
nTradeBuy-cxlSellLow                    : 0.006731102763559281
nCxlBuy-bsize0                          : -0.00673103957794214
log-high-addSellHigh                    : 0.006730536872185447
